ladcode23,laname23,country,sex,age,population_2011,population_2012,population_2013,population_2014,population_2015,population_2016,population_2017,population_2018,population_2019,population_2020,population_2021,population_2022
W92000004,WALES,Country,F,42,"21,970","20,984","21,777","20,402","19,289","18,209","17,453","16,967","16,496","16,925","18,143","19,362"
W92000004,WALES,Country,F,43,"21,769","22,001","21,021","21,816","20,481","19,324","18,263","17,493","17,034","16,525","16,962","18,348"
W92000004,WALES,Country,F,44,"22,282","21,766","22,023","20,989","21,797","20,480","19,399","18,311","17,521","17,119","16,558","17,084"
W92000004,WALES,Country,F,45,"22,131","22,317","21,791","22,003","21,007","21,862","20,502","19,490","18,372","17,622","17,148","16,685"
W92000004,WALES,Country,F,46,"22,801","22,191","22,345","21,821","22,002","21,033","21,898","20,551","19,533","18,443","17,711","17,291"
W92000004,WALES,Country,F,47,"22,979","22,831","22,192","22,316","21,832","22,065","21,100","21,936","20,591","19,634","18,512","17,799"
W92000004,WALES,Country,F,48,"22,233","22,995","22,861","22,222","22,275","21,901","22,125","21,194","21,992","20,750","19,701","18,638"
W92000004,WALES,Country,F,49,"22,042","22,210","22,977","22,846","22,254","22,322","21,941","22,155","21,262","22,137","20,790","19,804"
W92000004,WALES,Country,F,50,"21,556","21,998","22,228","22,980","22,883","22,288","22,363","22,005","22,210","21,356","22,225","20,875"
W92000004,WALES,Country,F,51,"20,881","21,536","21,995","22,227","22,952","22,853","22,329","22,407","22,056","22,294","21,473","22,376"
W92000004,WALES,Country,F,52,"20,571","20,899","21,516","21,951","22,252","23,023","22,926","22,392","22,449","22,181","22,434","21,544"
W92000004,WALES,Country,F,53,"20,259","20,561","20,846","21,482","21,978","22,319","23,001","22,956","22,454","22,566","22,227","22,546"
W92000004,WALES,Country,F,54,"19,708","20,220","20,516","20,815","21,422","21,981","22,395","23,022","23,056","22,605","22,639","22,340"
W92000004,WALES,Country,F,55,"19,164","19,669","20,245","20,573","20,791","21,397","22,031","22,511","23,076","23,149","22,703","22,781"
W92000004,WALES,Country,F,56,"18,634","19,155","19,647","20,217","20,528","20,783","21,417","22,059","22,558","23,166","23,218","22,778"
W92000004,WALES,Country,F,57,"19,268","18,582","19,107","19,592","20,226","20,566","20,764","21,420","22,101","22,710","23,284","23,352"
W92000004,WALES,Country,F,58,"19,409","19,245","18,577","19,073","19,552","20,224","20,549","20,776","21,447","22,164","22,771","23,426"
W92000004,WALES,Country,F,59,"18,785","19,353","19,250","18,532","19,035","19,525","20,182","20,488","20,769","21,533","22,255","22,875"
W92000004,WALES,Country,F,60,"19,218","18,721","19,287","19,209","18,499","19,051","19,495","20,145","20,434","20,869","21,560","22,256"
W92000004,WALES,Country,F,61,"19,676","19,141","18,657","19,234","19,087","18,461","18,998","19,477","20,124","20,523","20,844","21,562"
W92000004,WALES,Country,F,62,"20,301","19,607","19,043","18,639","19,151","19,053","18,408","18,926","19,440","20,209","20,537","20,899"
W92000004,WALES,Country,F,63,"21,659","20,197","19,533","18,918","18,493","19,049","18,973","18,318","18,893","19,433","20,152","20,487"
W92000004,WALES,Country,F,64,"22,937","21,499","20,061","19,423","18,827","18,412","18,948","18,904","18,220","18,915","19,396","20,137"
W92000004,WALES,Country,F,65,"17,989","22,806","21,321","19,922","19,246","18,719","18,284","18,835","18,830","18,216","18,833","19,358"
W92000004,WALES,Country,F,66,"17,805","17,809","22,611","21,162","19,759","19,074","18,533","18,082","18,669","18,818","18,096","18,692"
W92000004,WALES,Country,F,67,"17,725","17,653","17,576","22,412","20,992","19,527","18,863","18,346","17,913","18,609","18,631","17,955"
W92000004,WALES,Country,F,68,"16,845","17,516","17,480","17,369","22,173","20,765","19,247","18,606","18,172","17,852","18,483","18,394"
W92000004,WALES,Country,F,69,"15,686","16,664","17,259","17,249","17,143","21,940","20,503","19,004","18,383","18,071","17,639","18,274"
W92000004,WALES,Country,F,70,"14,533","15,489","16,405","17,018","17,023","16,882","21,636","20,211","18,726","18,254","17,830","17,386"
W92000004,WALES,Country,F,71,"14,256","14,275","15,265","16,147","16,681","16,748","16,614","21,250","19,857","18,575","17,997","17,593"
W92000004,WALES,Country,F,72,"14,102","13,992","14,011","14,993","15,838","16,384","16,451","16,287","20,893","19,610","18,203","17,714"
W92000004,WALES,Country,F,73,"13,948","13,819","13,667","13,717","14,654","15,555","16,043","16,101","16,019","20,607","19,233","17,858"
W92000004,WALES,Country,F,74,"13,147","13,664","13,487","13,375","13,387","14,320","15,223","15,636","15,781","15,783","20,194","18,850"
W92000004,WALES,Country,F,75,"12,887","12,851","13,322","13,182","13,019","13,027","14,021","14,812","15,280","15,475","15,363","19,713"
W92000004,WALES,Country,F,76,"12,363","12,517","12,509","12,959","12,821","12,672","12,658","13,641","14,397","14,964","15,081","14,984"
W92000004,WALES,Country,F,77,"11,761","11,955","12,124","12,113","12,536","12,447","12,227","12,254","13,256","14,050","14,503","14,629"
W92000004,WALES,Country,F,78,"11,510","11,362","11,525","11,699","11,767","12,131","11,972","11,778","11,854","12,915","13,585","13,987"
W92000004,WALES,Country,F,79,"10,932","11,065","10,963","11,126","11,217","11,373","11,623","11,481","11,330","11,449","12,439","13,038"
W92000004,WALES,Country,F,80,"10,415","10,442","10,547","10,522","10,628","10,697","10,930","11,123","11,026","10,912","10,965","11,913"
W92000004,WALES,Country,F,81,"9,976","9,943","9,932","10,095","10,012","10,096","10,192","10,443","10,610","10,550","10,345","10,442"
W92000004,WALES,Country,F,82,"9,222","9,484","9,392","9,438","9,547","9,531","9,500","9,687","9,926","10,117","9,924","9,836"
W92000004,WALES,Country,F,83,"8,590","8,682","8,892","8,857","8,814","8,954","8,968","8,921","9,120","9,410","9,497","9,332"
W92000004,WALES,Country,F,84,"8,229","8,032","8,097","8,321","8,210","8,175","8,334","8,295","8,346","8,533","8,780","8,880"
W92000004,WALES,Country,F,85,"7,620","7,581","7,388","7,482","7,675","7,607","7,550","7,668","7,680","7,673","7,891","8,127"
W92000004,WALES,Country,F,86,"7,114","6,960","6,924","6,771","6,802","6,999","6,970","6,918","7,019","7,064","7,026","7,261"
